date,wind_speed,humidity,temperature
15-05-2009,7,63,16.3
16-05-2009,9,52,17.3
17-05-2009,9,54,18.3
18-05-2009,22,69,17.1
19-05-2009,20,80,17.3
20-05-2009,35,63,19.5
21-05-2009,41,80,18.4
22-05-2009,46,90,17.6
23-05-2009,39,82,18.8
24-05-2009,22,67,19.7
25-05-2009,11,89,17
26-05-2009,9,82,16
27-05-2009,6,78,16.3
28-05-2009,9,79,17.2
29-05-2009,9,93,16.2
30-05-2009,17,63,16.8
31-05-2009,15,92,14.3
01-06-2009,17,80,15.1
02-06-2009,15,92,14.5
03-06-2009,11,94,15.8
04-06-2009,0,97,15.8
05-06-2009,9,90,15.9
06-06-2009,6,71,14.5
07-06-2009,15,64,14.7
08-06-2009,0,66,15.5
09-06-2009,2,44,16.3
10-06-2009,17,48,14.4
11-06-2009,20,39,12.5
12-06-2009,17,55,13.1
13-06-2009,13,54,14.5
14-06-2009,7,59,14.1
15-06-2009,7,72,14.2
16-06-2009,17,56,15.5
17-06-2009,24,70,16.5
18-06-2009,24,72,15.2
19-06-2009,20,96,13.8
20-06-2009,9,97,14.8
21-06-2009,11,97,16.2
22-06-2009,13,96,16.6
23-06-2009,11,89,14.7
24-06-2009,6,82,15.3
25-06-2009,7,62,14.7
26-06-2009,7,78,14.8
27-06-2009,7,89,13.6
28-06-2009,6,69,16.5
29-06-2009,6,65,14.8
30-06-2009,0,75,15.3
01-07-2009,4,52,17.9
02-07-2009,7,63,13.2
03-07-2009,9,46,16.5
04-07-2009,13,47,13.4
05-07-2009,6,60,13.2
06-07-2009,7,69,12.8
07-07-2009,19,57,14.1
08-07-2009,26,66,14.6
09-07-2009,22,91,11.7
10-07-2009,28,77,14.1
11-07-2009,20,68,14.7
12-07-2009,15,76,14.6
13-07-2009,15,55,17
14-07-2009,15,65,14.4
15-07-2009,13,57,14.1
16-07-2009,0,60,12.6
17-07-2009,28,48,14.5
18-07-2009,7,67,14.3
19-07-2009,13,62,14.9
20-07-2009,11,63,15.5
21-07-2009,17,56,16.7
22-07-2009,13,52,20.2
23-07-2009,13,46,20.6
24-07-2009,22,48,14.7
25-07-2009,2,80,13
26-07-2009,13,67,15.9
27-07-2009,13,67,16.3
28-07-2009,9,68,13.1
29-07-2009,6,61,14.2
30-07-2009,9,58,15.8
31-07-2009,17,65,13.1
01-08-2009,0,64,14.3
02-08-2009,7,71,14.1
03-08-2009,7,57,14.4
04-08-2009,9,67,17.5
05-08-2009,11,73,14.2
06-08-2009,7,67,14.9
07-08-2009,20,58,18.3
08-08-2009,26,46,14.9
09-08-2009,7,59,14.1
10-08-2009,9,57,16.2
11-08-2009,15,58,18.8
12-08-2009,9,64,16.5
13-08-2009,7,62,18.2
14-08-2009,20,41,17.9
15-08-2009,13,57,17.3
16-08-2009,4,57,17.2
17-08-2009,13,44,22
18-08-2009,20,36,16.2
19-08-2009,17,68,16.8
20-08-2009,13,61,17.7
21-08-2009,11,59,19.1
22-08-2009,9,62,20.1
23-08-2009,13,69,20.6
24-08-2009,30,29,27.9
25-08-2009,19,29,27.3
26-08-2009,9,30,19.4
27-08-2009,4,44,19.2
28-08-2009,2,41,21
29-08-2009,19,63,19.4
30-08-2009,30,32,23.2
31-08-2009,11,46,14.8
01-09-2009,13,41,16.9
02-09-2009,11,61,19
03-09-2009,19,51,20.6
04-09-2009,9,64,18.3
05-09-2009,31,67,19.2
06-09-2009,6,41,19.7
07-09-2009,26,58,20.5
08-09-2009,11,56,19.7
09-09-2009,9,39,17.5
10-09-2009,9,50,17.8
11-09-2009,20,29,19.2
12-09-2009,7,39,20.5
13-09-2009,4,37,22.7
14-09-2009,7,35,23.3
15-09-2009,13,62,21.4
16-09-2009,26,60,22.4
17-09-2009,31,52,23.3
18-09-2009,19,65,21.2
19-09-2009,17,54,20.7
20-09-2009,20,36,24.3
21-09-2009,9,45,24.3
22-09-2009,13,88,19.6
23-09-2009,24,29,23.2
24-09-2009,13,37,20
25-09-2009,11,41,20.8
26-09-2009,26,30,25.4
27-09-2009,13,21,18
28-09-2009,28,23,17.8
29-09-2009,19,34,19.1
30-09-2009,24,49,21.9
01-10-2009,15,47,22.1
02-10-2009,19,30,28.7
03-10-2009,11,51,25.4
04-10-2009,15,94,15.2
05-10-2009,9,78,17.3
06-10-2009,13,67,17
07-10-2009,24,60,20.6
08-10-2009,22,36,16.6
09-10-2009,31,45,16.8
10-10-2009,26,51,17
11-10-2009,9,86,14.7
12-10-2009,22,74,18
13-10-2009,20,59,23
14-10-2009,15,27,22.8
15-10-2009,7,27,21.7
16-10-2009,15,38,20.4
17-10-2009,22,29,18.2
18-10-2009,22,51,19.2
19-10-2009,13,62,19.2
20-10-2009,13,55,21
21-10-2009,19,47,24.3
22-10-2009,26,73,21.6
23-10-2009,22,58,24.2
24-10-2009,28,69,22.3
25-10-2009,9,71,22.8
26-10-2009,9,81,20.5
27-10-2009,15,78,20.6
28-10-2009,9,84,19.4
29-10-2009,0,83,18.6
30-10-2009,13,60,22.2
31-10-2009,15,70,21.7
01-11-2009,9,66,21.3
02-11-2009,13,57,23
03-11-2009,19,65,23.3
04-11-2009,20,30,29.7
05-11-2009,17,84,21.8
06-11-2009,22,94,19.5
07-11-2009,13,93,18.6
08-11-2009,11,95,18.6
09-11-2009,19,66,20.9
10-11-2009,9,64,21.4
11-11-2009,15,61,21.9
12-11-2009,11,60,23
13-11-2009,15,74,21.3
14-11-2009,17,66,21.2
15-11-2009,4,69,23.5
16-11-2009,13,66,24.1
17-11-2009,24,79,25.8
18-11-2009,15,59,22.3
19-11-2009,30,71,24.4
20-11-2009,19,71,26.2
21-11-2009,26,76,26.6
22-11-2009,20,64,27.7
23-11-2009,22,80,23.4
24-11-2009,78,72,23.3
25-11-2009,9,67,24.4
26-11-2009,24,62,25.3
27-11-2009,19,72,23.9
28-11-2009,9,61,27.7
29-11-2009,13,58,27.5
30-11-2009,17,45,25.6
01-12-2009,28,54,20.9
02-12-2009,26,62,19.7
03-12-2009,19,62,20.9
04-12-2009,22,53,24.8
05-12-2009,20,67,23.6
06-12-2009,26,81,22.7
07-12-2009,19,67,26.2
08-12-2009,13,78,24.8
09-12-2009,19,69,24.9
10-12-2009,19,73,24.3
11-12-2009,9,80,23.5
12-12-2009,11,66,22.8
13-12-2009,7,58,26.4
14-12-2009,13,77,24.9
15-12-2009,78,96,22
16-12-2009,13,62,26.1
17-12-2009,30,63,25
18-12-2009,20,57,27
19-12-2009,7,87,21.5
20-12-2009,28,74,22.7
21-12-2009,15,62,23.2
22-12-2009,9,73,23
23-12-2009,9,70,25.9
24-12-2009,20,69,26.6
25-12-2009,24,65,25.8
26-12-2009,22,73,26.2
27-12-2009,26,73,26.8
28-12-2009,13,88,24.3
29-12-2009,19,96,22.1
30-12-2009,13,95,22.2
31-12-2009,9,85,22.7
01-01-2010,9,73,24.3
02-01-2010,9,77,24.9
03-01-2010,31,79,24.5
04-01-2010,26,69,22.8
05-01-2010,11,66,23.3
06-01-2010,9,61,25.6
07-01-2010,15,76,24.9
08-01-2010,17,72,25
09-01-2010,9,65,27.1
10-01-2010,6,67,26.2
11-01-2010,19,77,25.3
12-01-2010,15,70,26.7
13-01-2010,22,64,26.8
14-01-2010,11,76,25.6
15-01-2010,11,77,25.2
16-01-2010,19,71,25.3
17-01-2010,4,60,27.5
18-01-2010,15,73,25.1
19-01-2010,20,29,22.5
20-01-2010,9,32,24.3
21-01-2010,6,46,27.3
22-01-2010,2,52,27.4
23-01-2010,15,62,27.1
24-01-2010,19,67,24.9
25-01-2010,11,77,25.3
26-01-2010,7,70,27.9
27-01-2010,13,69,28.3
28-01-2010,15,78,25.3
29-01-2010,11,82,23.6
30-01-2010,31,70,26
31-01-2010,7,79,26.1
01-02-2010,11,76,24.1
02-02-2010,24,61,25.7
03-02-2010,15,79,25.1
04-02-2010,13,88,24.2
05-02-2010,9,68,27
06-02-2010,9,94,23.7
07-02-2010,13,91,24.4
08-02-2010,13,90,22.2
09-02-2010,9,91,22.5
10-02-2010,11,71,24.4
11-02-2010,11,66,25.2
12-02-2010,19,65,26.2
13-02-2010,6,72,26.7
14-02-2010,26,68,26.5
15-02-2010,17,67,27.8
16-02-2010,19,73,23.3
17-02-2010,26,63,24.5
18-02-2010,28,56,23
19-02-2010,20,75,21.6
20-02-2010,11,93,20.9
21-02-2010,9,75,24.1
22-02-2010,20,65,26.2
23-02-2010,9,60,28
24-02-2010,22,70,21.6
25-02-2010,24,77,21
26-02-2010,22,85,21.1
27-02-2010,17,86,22
28-02-2010,6,75,24.8
01-03-2010,17,79,23.2
02-03-2010,28,70,18.8
03-03-2010,24,95,19.1
04-03-2010,13,87,21.8
05-03-2010,6,76,23.3
06-03-2010,20,82,23.2
07-03-2010,9,86,22.8
08-03-2010,15,76,23.4
09-03-2010,9,75,26.2
10-03-2010,22,63,23.5
11-03-2010,28,95,19
12-03-2010,26,89,17.7
13-03-2010,17,96,17.5
14-03-2010,20,82,20.3
15-03-2010,17,74,20.6
16-03-2010,15,81,19.9
17-03-2010,9,87,19.3
18-03-2010,11,72,22.3
19-03-2010,7,87,21
20-03-2010,15,69,22.9
21-03-2010,15,65,23.3
22-03-2010,24,64,24.9
23-03-2010,7,86,22.3
24-03-2010,7,75,22.1
25-03-2010,2,75,22.5
26-03-2010,13,68,23.7
27-03-2010,20,70,23.8
28-03-2010,13,79,23.4
29-03-2010,11,67,24.5
30-03-2010,17,63,24.9
31-03-2010,11,81,21.4
01-04-2010,9,75,21.5
02-04-2010,20,66,21.2
03-04-2010,17,50,21.6
04-04-2010,28,64,20.6
05-04-2010,20,61,21.6
06-04-2010,2,79,21.2
07-04-2010,24,67,22.2
08-04-2010,20,61,23.4
09-04-2010,13,57,23.8
10-04-2010,13,71,23.2
11-04-2010,0,60,25.4
12-04-2010,26,57,24.1
13-04-2010,20,46,21
14-04-2010,26,52,21.2
15-04-2010,13,63,21
16-04-2010,15,62,22.4
17-04-2010,20,80,20.9
18-04-2010,17,87,20.6
19-04-2010,19,86,20.7
20-04-2010,11,94,18.7
21-04-2010,15,87,20.4
22-04-2010,9,72,22.6
23-04-2010,6,67,22.7
24-04-2010,9,65,24.5
25-04-2010,24,66,23.1
26-04-2010,33,50,18.9
27-04-2010,7,55,19.6
28-04-2010,4,53,22.6
29-04-2010,11,58,20.4
30-04-2010,17,51,20.3
01-05-2010,17,64,20.4
02-05-2010,2,66,21.8
03-05-2010,7,75,20.8
04-05-2010,11,96,17.7
05-05-2010,6,73,20.3
06-05-2010,17,45,16.7
07-05-2010,17,58,17.4
08-05-2010,17,63,19.1
09-05-2010,15,74,19.7
10-05-2010,11,72,19.7
11-05-2010,13,61,20.6
12-05-2010,31,54,17.7
13-05-2010,9,50,15
14-05-2010,15,49,16.7
15-05-2010,13,61,17.1
16-05-2010,17,54,18.6
17-05-2010,13,71,16.1
18-05-2010,9,67,17.2
19-05-2010,28,60,18.1
20-05-2010,15,66,17.5
21-05-2010,6,77,18.6
22-05-2010,20,65,16.8
23-05-2010,24,65,17.1
24-05-2010,9,81,17.5
25-05-2010,15,84,17
26-05-2010,17,67,20.3
27-05-2010,24,81,17.1
28-05-2010,15,91,15.5
29-05-2010,13,90,16.7
30-05-2010,20,50,16.8
31-05-2010,9,56,17.2
01-06-2010,26,58,18.3
02-06-2010,19,93,14.9
03-06-2010,20,92,14.7
04-06-2010,20,79,16.9
05-06-2010,19,64,18.1
06-06-2010,19,45,16.5
07-06-2010,24,51,16.4
08-06-2010,13,59,17
09-06-2010,9,66,16.2
10-06-2010,7,55,13
11-06-2010,13,58,13.2
12-06-2010,13,55,12.7
13-06-2010,22,53,15.5
14-06-2010,22,91,13.8
15-06-2010,19,76,15
16-06-2010,9,93,13.2
17-06-2010,17,67,15.8
18-06-2010,19,56,17.8
19-06-2010,9,74,14.8
20-06-2010,7,78,14.7
21-06-2010,13,80,13.9
22-06-2010,19,90,15.3
23-06-2010,19,89,15.1
24-06-2010,13,78,15.9
25-06-2010,11,72,16.5
26-06-2010,17,65,16.6
27-06-2010,17,74,14.9
28-06-2010,17,59,14
29-06-2010,9,74,10.9
30-06-2010,6,69,10.5
01-07-2010,11,76,9.1
02-07-2010,7,78,11.5
03-07-2010,22,61,12.1
04-07-2010,24,53,14.7
05-07-2010,13,66,15
06-07-2010,6,94,13.5
07-07-2010,20,56,15.5
08-07-2010,20,85,14.2
09-07-2010,26,63,15.9
10-07-2010,13,75,16
11-07-2010,15,62,18.3
12-07-2010,6,68,17.4
13-07-2010,6,86,17.1
14-07-2010,15,69,18.5
15-07-2010,9,49,15.4
16-07-2010,19,45,14.3
17-07-2010,13,60,13.9
18-07-2010,15,64,15.5
19-07-2010,11,48,18.5
20-07-2010,17,75,13.1
21-07-2010,22,57,12.5
22-07-2010,19,54,13.6
23-07-2010,24,58,14.5
24-07-2010,13,63,15.5
25-07-2010,15,78,15.7
26-07-2010,22,70,16
27-07-2010,20,74,15.2
28-07-2010,20,94,15.9
29-07-2010,7,76,17.1
30-07-2010,13,72,19.5
31-07-2010,24,80,20.6
01-08-2010,4,68,15.5
02-08-2010,7,34,14.3
03-08-2010,31,43,16.5
04-08-2010,20,44,16.2
05-08-2010,13,54,16.5
06-08-2010,15,49,13.7
07-08-2010,19,41,14.4
08-08-2010,7,55,14.4
09-08-2010,9,78,14.5
10-08-2010,20,75,17.6
11-08-2010,11,82,18.4
12-08-2010,17,48,15.9
13-08-2010,13,37,16.1
14-08-2010,0,50,16.6
15-08-2010,22,46,17.6
16-08-2010,11,45,17.3
17-08-2010,20,40,15.1
18-08-2010,4,58,16.5
19-08-2010,7,67,18.9
20-08-2010,9,60,19.4
21-08-2010,19,34,14.8
22-08-2010,13,38,15
23-08-2010,20,87,14.3
24-08-2010,13,52,15.2
25-08-2010,9,60,14.6
26-08-2010,9,37,15.7
27-08-2010,17,39,17.3
28-08-2010,17,41,16.4
29-08-2010,20,42,16.7
30-08-2010,17,57,17.2
31-08-2010,9,74,17.8
01-09-2010,24,47,20
02-09-2010,20,43,23.8
03-09-2010,24,89,17.8
04-09-2010,28,92,19.2
05-09-2010,26,45,23
06-09-2010,19,35,18
07-09-2010,17,42,18.2
08-09-2010,24,54,15.7
09-09-2010,24,63,19.3
10-09-2010,17,88,19.1
11-09-2010,20,34,18
12-09-2010,17,53,20.7
13-09-2010,9,56,18.2
14-09-2010,15,66,19.1
15-09-2010,20,38,20.2
16-09-2010,7,32,17.5
17-09-2010,26,34,17.3
18-09-2010,9,41,17.5
19-09-2010,15,57,17
20-09-2010,19,94,14.3
21-09-2010,15,86,17.1
22-09-2010,20,66,17.4
23-09-2010,11,59,22
24-09-2010,9,72,21.2
25-09-2010,19,63,22.2
26-09-2010,17,36,22.9
27-09-2010,11,50,23.2
28-09-2010,11,51,24
29-09-2010,20,48,21
30-09-2010,26,52,15.3
01-10-2010,0,81,15.6
02-10-2010,20,88,16
03-10-2010,13,97,16.5
04-10-2010,28,93,18.2
05-10-2010,28,88,19.5
06-10-2010,20,96,18.1
07-10-2010,15,75,22
08-10-2010,15,96,17.1
09-10-2010,19,80,17.1
10-10-2010,20,89,15.4
11-10-2010,28,66,19.1
12-10-2010,24,70,19.3
13-10-2010,19,61,20.6
14-10-2010,13,69,19.6
15-10-2010,24,74,20.5
16-10-2010,15,38,17.3
17-10-2010,19,33,14.6
18-10-2010,17,49,18.7
19-10-2010,28,45,19.9
20-10-2010,17,82,18.1
21-10-2010,11,58,21
22-10-2010,13,58,21.2
23-10-2010,15,60,21.6
24-10-2010,26,68,21.2
25-10-2010,13,94,16.1
26-10-2010,7,72,19.8
27-10-2010,7,75,21
28-10-2010,20,74,20.8
29-10-2010,9,71,20.8
30-10-2010,22,64,22.9
31-10-2010,22,68,21.2
01-11-2010,17,72,21.3
02-11-2010,11,52,19.6
03-11-2010,13,40,20.6
04-11-2010,13,94,15.2
05-11-2010,15,90,16.6
06-11-2010,17,89,16.1
07-11-2010,9,75,18.3
08-11-2010,24,63,23.2
09-11-2010,15,70,23.5
10-11-2010,20,57,23.2
11-11-2010,11,69,23.6
12-11-2010,11,75,21.6
13-11-2010,22,62,24.9
14-11-2010,20,63,24.6
15-11-2010,28,64,24.1
16-11-2010,9,77,21.8
17-11-2010,17,94,17.9
18-11-2010,9,95,18.7
19-11-2010,15,85,21.1
20-11-2010,24,89,17.1
21-11-2010,13,69,20
22-11-2010,17,78,19.7
23-11-2010,22,60,23.2
24-11-2010,7,70,21.9
25-11-2010,17,53,23.2
26-11-2010,17,72,21.3
27-11-2010,19,63,24
28-11-2010,28,58,23.3
29-11-2010,17,52,25.2
30-11-2010,7,88,20.7
01-12-2010,17,95,20.8
02-12-2010,15,86,21.5
03-12-2010,15,70,23.9
04-12-2010,6,86,21.1
05-12-2010,11,94,19.8
06-12-2010,11,75,23.2
07-12-2010,13,71,24.2
08-12-2010,24,95,22
09-12-2010,28,65,25.8
10-12-2010,20,69,27
11-12-2010,6,88,24.4
12-12-2010,13,82,24.3
13-12-2010,15,81,23.5
14-12-2010,22,74,24.1
15-12-2010,7,68,24.7
16-12-2010,7,66,25.5
17-12-2010,17,83,23.3
18-12-2010,7,86,19.8
19-12-2010,7,74,19.7
20-12-2010,11,44,22.8
21-12-2010,13,40,21.5
22-12-2010,11,59,24.9
23-12-2010,15,93,20
24-12-2010,28,82,23.1
25-12-2010,20,97,19.9
26-12-2010,13,78,24.3
27-12-2010,9,87,23.7
28-12-2010,20,95,18.9
29-12-2010,15,74,22.4
30-12-2010,6,62,24.7
31-12-2010,7,67,25.7
01-01-2011,6,58,25
02-01-2011,20,69,27
03-01-2011,15,82,25.4
04-01-2011,30,63,25.2
05-01-2011,9,65,23.9
06-01-2011,13,97,19
07-01-2011,7,95,20.1
08-01-2011,20,77,23.6
09-01-2011,19,73,26.6
10-01-2011,26,82,24.6
11-01-2011,26,85,24.5
12-01-2011,19,95,22.6
13-01-2011,11,74,24.8
14-01-2011,11,74,24
15-01-2011,9,68,24.6
16-01-2011,13,71,24.4
17-01-2011,9,61,24.7
18-01-2011,20,78,25.1
19-01-2011,9,75,25.9
20-01-2011,28,78,22.5
21-01-2011,19,71,23.9
22-01-2011,11,87,20.7
23-01-2011,20,65,22.9
24-01-2011,15,61,24.2
25-01-2011,11,61,27.7
26-01-2011,24,70,26.1
27-01-2011,24,66,26.3
28-01-2011,17,84,24.6
29-01-2011,24,63,22.3
30-01-2011,11,72,23.1
31-01-2011,15,64,25.7
01-02-2011,26,64,26.9
02-02-2011,13,68,28.9
03-02-2011,28,70,28.7
04-02-2011,9,72,28.9
05-02-2011,24,67,28.5
06-02-2011,24,66,29.4
07-02-2011,30,81,19.6
08-02-2011,17,82,19.3
09-02-2011,22,70,21.1
10-02-2011,22,94,19.4
11-02-2011,13,69,24.9
12-02-2011,9,65,26
13-02-2011,9,78,25.2
14-02-2011,24,96,20.6
15-02-2011,19,93,21.3
16-02-2011,11,92,21.8
17-02-2011,7,83,23.3
18-02-2011,7,70,26.2
19-02-2011,13,85,24.4
20-02-2011,7,63,28.6
21-02-2011,15,88,25.2
22-02-2011,24,89,18.9
23-02-2011,24,74,19.7
24-02-2011,19,65,20.9
25-02-2011,2,70,23.2
26-02-2011,19,78,22.3
27-02-2011,11,67,24.9
28-02-2011,9,77,25.1
01-03-2011,24,79,24.3
02-03-2011,20,82,24.2
03-03-2011,7,88,22
04-03-2011,6,90,22.4
05-03-2011,22,95,20.8
06-03-2011,20,75,18.4
07-03-2011,13,85,19.1
08-03-2011,11,87,21.1
09-03-2011,13,68,22.6
10-03-2011,11,69,22.9
11-03-2011,22,73,24.1
12-03-2011,13,80,23.9
13-03-2011,4,78,23
14-03-2011,13,69,25.1
15-03-2011,0,72,24.3
16-03-2011,11,76,23.7
17-03-2011,0,81,24
18-03-2011,4,87,22.1
19-03-2011,15,82,22.3
20-03-2011,9,87,21.6
21-03-2011,13,86,22.7
22-03-2011,0,79,25.8
23-03-2011,7,80,22.5
24-03-2011,0,62,23.4
25-03-2011,0,61,21.5
26-03-2011,28,57,21.5
27-03-2011,28,61,21.2
28-03-2011,15,86,18.4
29-03-2011,15,92,19.9
30-03-2011,6,89,20.4
31-03-2011,0,76,20.9
01-05-2011,28,59,19.1
02-05-2011,15,58,20.5
03-05-2011,4,63,20.9
04-05-2011,11,87,17.7
05-05-2011,30,57,19.3
06-05-2011,35,50,18.3
07-05-2011,15,46,18.3
08-05-2011,15,64,16.5
09-05-2011,7,71,15.5
10-05-2011,26,57,16.3
11-05-2011,11,48,16
12-05-2011,11,48,15.6
13-05-2011,11,53,16.5
14-05-2011,20,46,15.4
15-05-2011,20,43,15.5
16-05-2011,7,64,17
17-05-2011,13,53,14.7
18-05-2011,20,58,18
19-05-2011,17,77,18.2
20-05-2011,6,81,16
21-05-2011,6,90,16.1
22-05-2011,4,90,16.6
23-05-2011,13,91,16.8
24-05-2011,7,63,18.7
25-05-2011,19,49,17
26-05-2011,30,45,16.3
27-05-2011,11,61,18.3
28-05-2011,20,62,16.7
29-05-2011,13,75,15.6
30-05-2011,15,95,12.4
31-05-2011,6,78,14.1
01-06-2011,35,81,16.4
02-06-2011,26,79,17.3
03-06-2011,15,62,17.5
04-06-2011,6,82,15.2
05-06-2011,7,82,14.7
06-06-2011,9,68,16.7
07-06-2011,9,84,11.8
08-06-2011,13,54,13.3
09-06-2011,9,58,8.8
10-06-2011,9,63,12.3
11-06-2011,24,61,15.1
12-06-2011,22,91,12.8
13-06-2011,22,82,15
14-06-2011,43,80,17.8
15-06-2011,11,88,15.3
16-06-2011,30,93,14.5
17-06-2011,9,71,15.1
18-06-2011,22,36,14.6
19-06-2011,13,58,15.3
20-06-2011,4,74,12.6
21-06-2011,13,58,15.3
22-06-2011,26,38,12.6
23-06-2011,7,59,13.7
24-06-2011,13,78,12.9
25-06-2011,0,91,13.2
26-06-2011,9,72,17.1
27-06-2011,0,75,15.2
28-06-2011,11,91,14
29-06-2011,17,91,14
30-06-2011,24,78,14.4
01-07-2011,20,93,13.1
02-07-2011,20,74,15.9
03-07-2011,9,91,13.9
04-07-2011,15,63,16.6
05-07-2011,9,46,17.3
06-07-2011,9,49,14.1
07-07-2011,9,39,16.2
08-07-2011,0,67,11.8
09-07-2011,7,67,10.1
10-07-2011,9,60,10
11-07-2011,2,64,12.2
12-07-2011,7,70,12
13-07-2011,4,88,9.3
14-07-2011,17,64,13.8
15-07-2011,20,64,12.7
16-07-2011,15,78,12.5
17-07-2011,17,79,14.6
18-07-2011,6,88,14.2
19-07-2011,9,70,12.5
20-07-2011,20,55,16
21-07-2011,30,47,17.2
22-07-2011,30,65,16.3
23-07-2011,37,52,15.6
24-07-2011,20,54,14.7
25-07-2011,2,67,13.7
26-07-2011,19,47,16.8
27-07-2011,13,52,13.9
28-07-2011,22,56,15.2
29-07-2011,7,71,14.6
30-07-2011,7,89,12.4
31-07-2011,11,60,16.7
01-08-2011,6,68,15.5
02-08-2011,6,65,15.9
03-08-2011,9,62,17.5
04-08-2011,11,65,17.9
05-08-2011,17,54,18.4
06-08-2011,19,58,18.4
07-08-2011,17,51,19.9
08-08-2011,11,72,16.5
09-08-2011,13,59,12.8
10-08-2011,7,56,13.2
11-08-2011,15,77,12.7
12-08-2011,22,47,16.2
13-08-2011,20,48,16.1
14-08-2011,13,64,16.8
15-08-2011,17,67,15.5
16-08-2011,9,64,16.7
17-08-2011,9,85,16
18-08-2011,24,65,15.3
19-08-2011,7,51,14.6
20-08-2011,30,86,12.6
21-08-2011,20,92,13
22-08-2011,26,86,14.1
23-08-2011,17,94,13.6
24-08-2011,19,69,16.1
25-08-2011,13,62,17.1
26-08-2011,4,71,18.2
27-08-2011,13,83,17.1
28-08-2011,17,70,17.3
29-08-2011,6,54,19.8
30-08-2011,7,77,17.3
31-08-2011,15,74,17.8
01-09-2011,9,64,19.3
02-09-2011,35,70,17
03-09-2011,20,65,16.2
04-09-2011,9,48,18.3
05-09-2011,6,67,17.6
06-09-2011,24,55,19.4
07-09-2011,17,53,20.7
08-09-2011,17,70,19.4
09-09-2011,20,71,17.8
10-09-2011,24,38,14.2
11-09-2011,9,38,17.5
12-09-2011,31,44,16.1
13-09-2011,6,45,17.9
14-09-2011,9,40,18.8
15-09-2011,0,39,21.6
16-09-2011,0,49,20.9
17-09-2011,13,44,22.6
18-09-2011,19,27,26.7
19-09-2011,19,64,21.4
20-09-2011,26,34,23.6
21-09-2011,26,28,19.3
22-09-2011,15,52,21
23-09-2011,24,52,22.2
24-09-2011,22,70,20.4
25-09-2011,15,85,17.5
26-09-2011,35,77,16.2
27-09-2011,20,48,18.7
28-09-2011,22,52,19.4
29-09-2011,22,86,16.3
30-09-2011,13,35,19.3
01-10-2011,7,77,13.9
02-10-2011,28,51,15.7
03-10-2011,28,61,16.1
04-10-2011,26,52,16.5
05-10-2011,19,49,16.9
06-10-2011,9,85,15.3
07-10-2011,13,70,18.9
08-10-2011,4,77,19.1
09-10-2011,6,74,19.1
10-10-2011,7,64,18.5
11-10-2011,9,51,21.2
12-10-2011,13,63,18.5
13-10-2011,20,77,17.3
14-10-2011,11,92,18.3
15-10-2011,9,93,17.9
16-10-2011,6,73,21.2
17-10-2011,17,87,16.9
18-10-2011,20,53,16.6
19-10-2011,20,60,18.5
20-10-2011,6,59,19.8
21-10-2011,13,64,21
22-10-2011,20,62,21.5
23-10-2011,22,62,21.4
24-10-2011,24,57,21.5
25-10-2011,19,50,24.2
26-10-2011,24,86,17.3
27-10-2011,24,91,16.2
28-10-2011,9,78,18.9
29-10-2011,17,64,23.7
30-10-2011,15,74,24.2
31-10-2011,35,60,20
01-11-2011,24,55,20.1
02-11-2011,9,61,22.1
03-11-2011,13,70,21.7
04-11-2011,15,83,17.9
05-11-2011,11,62,22.5
06-11-2011,11,61,23.9
07-11-2011,6,69,23.3
08-11-2011,17,68,24.5
09-11-2011,17,69,24.4
10-11-2011,17,46,28.7
11-11-2011,28,73,22
12-11-2011,4,79,21.3
13-11-2011,9,80,23.9
14-11-2011,19,65,24.2
15-11-2011,19,69,23.3
16-11-2011,13,58,25
17-11-2011,15,74,22.7
18-11-2011,9,73,24
19-11-2011,19,67,25.4
20-11-2011,35,51,24.9
21-11-2011,24,66,25.7
22-11-2011,28,54,25.6
23-11-2011,7,75,21.3
24-11-2011,22,96,18.2
25-11-2011,19,92,21.8
26-11-2011,26,76,23.8
27-11-2011,20,51,27.3
28-11-2011,20,64,24.8
29-11-2011,15,78,25.6
30-11-2011,15,64,25.7
01-12-2011,33,78,19.9
02-12-2011,35,56,19.9
03-12-2011,19,56,20.3
04-12-2011,13,59,22
05-12-2011,28,58,17
06-12-2011,22,65,16.6
07-12-2011,19,80,16.6
08-12-2011,19,59,22.7
09-12-2011,15,68,21.8
10-12-2011,6,74,20.8
11-12-2011,9,71,22.7
12-12-2011,19,89,20.5
13-12-2011,15,75,21.6
14-12-2011,20,57,20.6
15-12-2011,19,66,19.3
16-12-2011,17,52,21.6
17-12-2011,20,56,21.3
18-12-2011,13,55,21.3
19-12-2011,17,55,23.4
20-12-2011,7,66,24.9
21-12-2011,22,66,22.4
22-12-2011,11,93,20.4
23-12-2011,9,89,21.4
24-12-2011,15,93,20.7
25-12-2011,17,83,21.7
26-12-2011,11,57,24.3
27-12-2011,20,73,24.1
28-12-2011,28,62,20.7
29-12-2011,30,60,22.2
30-12-2011,30,57,21.7
31-12-2011,17,95,18.1
01-01-2012,15,56,22.1
02-01-2012,9,57,23.2
03-01-2012,13,56,24.3
04-01-2012,24,56,24.9
05-01-2012,9,76,24.6
06-01-2012,7,60,25.3
07-01-2012,15,61,22.9
08-01-2012,19,64,26
09-01-2012,7,94,24.2
10-01-2012,7,60,26.5
11-01-2012,11,63,24.5
12-01-2012,30,36,20.7
13-01-2012,15,53,21.4
